id,end_date,instrument,outside_time,outside_plan,heard_of_SLE,heard_of_SLE_SM,heard_of_SLE_museum_ad,heard_of_SLE_website,heard_of_SLE_story,heard_of_SLE_tv,heard_of_SLE_BB,heard_of_SLE_online_ad,heard_of_SLE_other,weather_factor,aware_of_evening,attend_evening,SLE_primary_reason,group_interest,museum_app,museum_app_download_app,museum_app_not_download_app,museum_app_other,current_member,ticket_purchase_time,two_day_ticket,member_for_SLE,recommend,return,age_group1,age_group2,age_group3,age_group4,adults_age,adults_num,children_num,children_age_group1,children_age_group2,children_age_group3,children_age_group4,children_age_group5,no_children,0,preschool,live_IN_county,live_outside_IN
703,2018-07-28 11:30:54,Late July,60 to 90 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,3,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
704,2018-07-28 11:30:30,Late July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
705,2018-07-28 11:28:32,Late July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,,,,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
706,2018-07-28 11:26:48,Late July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
707,2018-07-26 15:20:10,Late July,Less than 30 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,4,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
708,2018-07-26 15:13:20,Late July,More than 90 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,4,5,,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
709,2018-07-26 15:08:28,Late July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
710,2018-07-26 11:59:27,Late July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
711,2018-07-26 11:58:45,Late July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,4,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),,Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
712,2018-07-26 11:56:48,Late July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),,,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
713,2018-07-26 11:55:34,Late July,Less than 30 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,4,4,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
714,2018-07-26 11:45:32,Late July,30 to 60 minutes,Not sure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
715,2018-07-26 11:40:36,Late July,60 to 90 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
716,2018-07-26 11:40:17,Late July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,,Ages 6 to 10 (Elementary school-aged),,,Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
717,2018-07-26 11:37:44,Late July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,4,,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
718,2018-07-26 11:31:32,Late July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,,,,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
719,2018-07-26 11:31:32,Late July,30 to 60 minutes,Not sure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,2,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
720,2018-07-26 11:20:43,Late July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,,,,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
721,2018-07-26 11:20:04,Late July,Less than 30 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
722,2018-07-25 15:55:12,Late July,Less than 30 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),,,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
723,2018-07-25 15:47:47,Late July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,4,,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
724,2018-07-25 15:42:19,Late July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
725,2018-07-25 15:35:41,Late July,More than 90 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,3,,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),,Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
726,2018-07-25 15:27:57,Late July,60 to 90 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,4,4,,Ages 6 to 10 (Elementary school-aged),,,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
727,2018-07-25 15:24:54,Late July,More than 90 minutes,Not sure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,,,,,Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
728,2018-07-25 15:21:59,Late July,Less than 30 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,,,,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
729,2018-07-25 15:08:35,Late July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
730,2018-07-25 15:07:17,Late July,Less than 30 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
731,2018-07-25 15:06:29,Late July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,4,5,,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
732,2018-07-25 15:04:08,Late July,60 to 90 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
733,2018-07-25 15:01:09,Late July,More than 90 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
734,2018-07-25 14:59:56,Late July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,,Ages 6 to 10 (Elementary school-aged),,,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
735,2018-07-25 14:58:14,Late July,60 to 90 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,2,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
736,2018-07-25 14:54:55,Late July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,4,4,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
737,2018-07-25 14:49:15,Late July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),,Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
738,2018-07-25 14:45:25,Late July,60 to 90 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,3,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
739,2018-07-24 16:23:02,Late July,60 to 90 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
740,2018-07-24 16:14:26,Late July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,4,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
741,2018-07-24 16:13:12,Late July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
742,2018-07-24 16:11:06,Late July,More than 90 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
743,2018-07-24 16:08:53,Late July,60 to 90 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,,,,,Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
744,2018-07-24 15:57:05,Late July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
745,2018-07-24 15:56:17,Late July,Less than 30 minutes,Not sure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,4,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
746,2018-07-24 15:39:35,Late July,More than 90 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,3,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),,Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
747,2018-07-24 15:35:38,Late July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
748,2018-07-24 15:33:28,Late July,More than 90 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
749,2018-07-24 15:18:20,Late July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,3,5,,Ages 6 to 10 (Elementary school-aged),,,Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
750,2018-07-24 15:11:13,Late July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,,,,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
751,2018-07-24 15:10:54,Late July,60 to 90 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,3,,Ages 6 to 10 (Elementary school-aged),,,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
752,2018-07-24 15:06:35,Late July,More than 90 minutes,Not sure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,4,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),,Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
753,2018-07-24 15:00:43,Late July,30 to 60 minutes,Not sure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,,Ages 6 to 10 (Elementary school-aged),,,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
754,2018-07-24 15:00:34,Late July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,,,,,Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
755,2018-07-24 14:59:11,Late July,More than 90 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,,,,,Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
756,2018-07-20 16:39:51,Late July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,4,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),,Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
757,2018-07-20 16:35:23,Late July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
758,2018-07-20 16:32:57,Late July,More than 90 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),,Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
759,2018-07-20 16:32:33,Late July,30 to 60 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,,,,,Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
760,2018-07-20 16:30:55,Late July,60 to 90 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,3,,Ages 6 to 10 (Elementary school-aged),,,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
761,2018-07-20 16:28:50,Late July,60 to 90 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,,,,,,,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
762,2018-07-20 16:15:40,Late July,More than 90 minutes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),,,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
763,2018-07-20 16:06:47,Late July,30 to 60 minutes,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,N/A,N/A,N/A,5,5,Ages 5 and younger,Ages 6 to 10 (Elementary school-aged),Ages 11 to 13 (Middle/Junior high school-aged),Ages 14 to 18 (High school-aged),Adults of all ages,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
